LavatoryID,Description,City,Street,IsOpen24Hours,PostalCode,Location,Country,Longitude,Latitude,Price,isOwnedByWall,isHandicappedAccessible,canBePayedWithCoins,canBePayedInApp,canBePayedWithNFC,hasChangingTable,hasUrinal,LabelID,FID
Wall_123817,"Wall CT, Alt-Buckow",Berlin,Alt-Buckow 25 (0-24 Uhr),Yes,12349,Neukolln,Deutschland,13.4329283,52.42214827,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,924
Fremd_133,Toilette Friedhof Alt-Buckow - Alt-Buckow 39B,Berlin,Friedhof Alt-Buckow - Alt-Buckow 39B,No Data,12349,Neukolln,Deutschland,13.43057499,52.42147758,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,983
Fremd_132,Toilette Friedhof Urnenhain - Leonberger Ring 54,Berlin,Friedhof Urnenhain - Leonberger Ring 54,No Data,12349,Neukolln,Deutschland,13.42644698,52.42813444,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,982
Fremd_135,Toilette Parkfriedhof Neukölln - Buckower Damm 148,Berlin,Parkfriedhof Neukölln - Buckower Damm 148,No Data,12349,Neukolln,Deutschland,13.43254835,52.43115223,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,985
Wall_122375,"Wall CT, Fulhamer Allee",Berlin,Fulhamer Allee ggü. 34 (0-24 Uhr),Yes,12353,Neukolln,Deutschland,13.44022382,52.44771055,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,808
Wall_122633,"Wall CT, Joachim-Gottschalk-Weg",Berlin,Joachim-Gottschalk-Weg 12-14 (0-24 Uhr),Yes,12353,Neukolln,Deutschland,13.47661219,52.42266021,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,125
Wall_120004,"Wall CT, Lipschitzplatz",Berlin,Lipschitzplatz (0-24 Uhr),Yes,12353,Neukolln,Deutschland,13.46317976,52.42383789,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,44
Wall_122583,"Wall CT, An der Werderlake",Berlin,An der Werderlake (0-24 Uhr),Yes,12355,Neukolln,Deutschland,13.51660111,52.42009356,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,916
Wall_122939,"Wall CT, Waltersdorfer Chaussee",Berlin,Waltersdorfer Chaussee ggü. 5-7 (0-24 Uhr),Yes,12355,Neukolln,Deutschland,13.49774032,52.41580884,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,10
Fremd_138,Toilette Friedhof Rudow - Köpenicker Straße 131,Berlin,Friedhof Rudow - Köpenicker Straße 131,No Data,12355,Neukolln,Deutschland,13.50395749,52.42098279,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,988
Fremd_139,Toilette Kiosk im Nordpark,Berlin,Kiosk im Nordpark,No Data,12355,Neukolln,Deutschland,13.50626576,52.4052645,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,989
Wall_5341,Toilette Gutschmidtstr. (am U-Bhf.),Berlin,"Britz-Süd , Fritz-Reuter-Allee (7-22 Uhr)",No,12359,Neukolln,Deutschland,13.44738889,52.43736111,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,227
Fremd_137,Toilette Café im Park am Buschkrug,Berlin,Café im Park am Buschkrug,No Data,12359,Neukolln,Deutschland,13.45117178,52.45389879,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,987
Wall_119671,Toilette,Berlin,"S Bhf. Treptower Park, Stern und Kreisschiffahrt/Puschkinallee 15 (7-22 Uhr)",No,12435,Treptow-Kopenick,Deutschland,13.46334589,52.49342186,0.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,281
Wall_119670,Toilette Bulgarische Str.,Berlin,"Treptower Park, Weltspielplatz/Alt-Treptow (7-22 Uhr)",No,12435,Treptow-Kopenick,Deutschland,13.48005605,52.48551872,0.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,863
Fremd_165,"Toilette Rathaus Neue Krugallee 4,12435 Berlin",Berlin,"Rathaus Neue Krugallee 4,12435 Berlin",No Data,12435,Treptow-Kopenick,Deutschland,13.48026935,52.48351127,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1017
Wall_122523,"Wall CT, Am Treptower Park",Berlin,Am Treptower Park ggü. 31-32 (0-24 Uhr),Yes,12435,Treptow-Kopenick,Deutschland,13.46437459,52.48746676,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,113
Wall_120017,"Wall CT, Plesser Str.",Berlin,Plesser Str. 7 (0-24 Uhr),Yes,12435,Treptow-Kopenick,Deutschland,13.45114979,52.48906464,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,154
Wall_122584,"Wall CT, S-Bhf. Plänterwald, Bahnhofsvorplatz",Berlin,"S-Bhf. Plänterwald, Bahnhofsvorplatz (0-24 Uhr)",Yes,12435,Treptow-Kopenick,Deutschland,13.47396955,52.47871407,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,914
Fremd_166,"Toilette Friedhof Baumschulenweg Warteraum, Kiefholzstraße 221-228, 12437 Berlin",Berlin,"Friedhof Baumschulenweg Warteraum, Kiefholzstraße 221-228, 12437 Berlin",No Data,12437,Treptow-Kopenick,Deutschland,13.49343,52.46053,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1018
Fremd_167,"Toilette Friedhof Baumschulenweg,Öffentl.",Berlin,"Friedhof Baumschulenweg,Öffentl.",No Data,12437,Treptow-Kopenick,Deutschland,13.49379,52.46054,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1019
Wall_120016,"Wall CT, Kiefholzstr.",Berlin,Kiefholzstr. 258 (0-24 Uhr),Yes,12437,Treptow-Kopenick,Deutschland,13.48680536,52.46589117,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,100
Fremd_168,"Toilette Bürgeramt Michael-Brückner-Str. 1, 12439 Berlin",Berlin,"Bürgeramt Michael-Brückner-Str. 1, 12439 Berlin",No Data,12439,Treptow-Kopenick,Deutschland,13.51079703,52.45620193,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1020
Fremd_169,"Toilette Mittelpunktbibliothek Michael-Brückner-Str. 9, 12439 Berlin",Berlin,"Mittelpunktbibliothek Michael-Brückner-Str. 9, 12439 Berlin",No Data,12439,Treptow-Kopenick,Deutschland,13.5142104,52.4539572,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1021
Fremd_171,"Toilette Friedh. Oberschöneweide, Verlängerte Rathenaustr. 131 a, 12459 Berlin",Berlin,"Friedh. Oberschöneweide, Verlängerte Rathenaustr. 131 a, 12459 Berlin",No Data,12459,Treptow-Kopenick,Deutschland,13.53482,52.46336,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1024
Wall_120447,"Wall CT, Griechische Allee",Berlin,Griechische Allee 2 (0-24 Uhr),Yes,12459,Treptow-Kopenick,Deutschland,13.51389091,52.46463708,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,152
Wall_123365,"Wall CT, Weiskopffstr.",Berlin,Weiskopffstr. ggü. 12 (0-24 Uhr),Yes,12459,Treptow-Kopenick,Deutschland,13.54179877,52.4577762,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,333
Wall_120225,"Wall CT, Wilhelminenhofstr.",Berlin,Wilhelminenhofstr. 54 (0-24 Uhr),Yes,12459,Treptow-Kopenick,Deutschland,13.52667175,52.45859286,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,167
Wall_123794,"Wall CT, Hermann-Dorner-Allee",Berlin,Hermann-Dorner-Allee (0-24 Uhr),Yes,12487,Treptow-Kopenick,Deutschland,13.52014861,52.4339902,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,923
Wall_120014,"Wall CT, Sterndamm",Berlin,Sterndamm 8-10 (0-24 Uhr),Yes,12487,Treptow-Kopenick,Deutschland,13.50934272,52.45369117,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,82
Fremd_172,"Toilette Friedhof Adlershof, Friedlander Straße 156, 12489 Berlin",Berlin,"Friedhof Adlershof, Friedlander Straße 156, 12489 Berlin",No Data,12489,Treptow-Kopenick,Deutschland,13.54731,52.44318,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1025
Wall_120741,"Wall CT, Rudower Chaussee",Berlin,Rudower Chaussee 1-3 (0-24 Uhr),Yes,12489,Treptow-Kopenick,Deutschland,13.53926,52.43443,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,160
Fremd_173,"Toilette Dörpfeldstr., 12849 Berlin",Berlin,"Dörpfeldstr., 12489 Berlin",No Data,12489,Treptow-Kopenick,Deutschland,13.54811147,52.43794759,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1026
Fremd_170,"Toilette Bürgerhaus Altglienicke Ortolfstr. 182-184, 12524 Berlin",Berlin,"Bürgerhaus Altglienicke Ortolfstr. 182-184, 12524 Berlin",No Data,12524,Treptow-Kopenick,Deutschland,13.5285371,52.40319338,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1023
Wall_121946,"Wall CT, Schönefelder Chaussee",Berlin,Schönefelder Chaussee 100 (0-24 Uhr),Yes,12524,Treptow-Kopenick,Deutschland,13.52751847,52.4109873,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,170
Fremd_176,"Toilette Bürgerzentrum Grünau, Wassersportallee 34, 12527 Berlin",Berlin,"Bürgerzentrum Grünau, Wassersportallee 34, 12527 Berlin",No Data,12527,Treptow-Kopenick,Deutschland,13.57820528,52.41575038,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1029
Fremd_179,"Toilette Friedhof Grünau öffentlich, Rabindranath-Tagore-Straße 18-20, 12527 Berlin",Berlin,"Friedhof Grünau öffentlich, Rabindranath-Tagore-Straße 18-20, 12527 Berlin",No Data,12527,Treptow-Kopenick,Deutschland,13.59041,52.40732,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1032
Wall_120013,"Wall CT, S-Bhf. Grünau, Wassersportallee",Berlin,"S-Bhf. Grünau, Wassersportallee (0-24 Uhr)",Yes,12527,Treptow-Kopenick,Deutschland,13.574246,52.413678,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,75
Wall_120747,"Wall CT, Wernsdorfer Str.",Berlin,Wernsdorfer Str. ggü. 1 (0-24 Uhr),Yes,12527,Treptow-Kopenick,Deutschland,13.64932986,52.375817,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,163
Fremd_178,"Toilette Friedhof Grünau, Wartebereich",Berlin,"Friedhof Grünau, Wartebereich",No Data,12527,Treptow-Kopenick,Deutschland,13.59039,52.40715,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1031
Fremd_177,"Toilette Mittelpunktsbibliothek Alter Markt 2, 12555 Berlin",Berlin,"Mittelpunktsbibliothek Alter Markt 2, 12555 Berlin",No Data,12555,Treptow-Kopenick,Deutschland,13.58451491,52.44669697,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1030
Fremd_175,"Toilette Müggelheimer Str. 1, 12555 Berlin",Berlin,"Müggelheimer Str. 1, 12555 Berlin",No Data,12555,Treptow-Kopenick,Deutschland,13.57494932,52.44409583,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1028
Fremd_174,"Toilette Rathaus Alt - Köpenick 21,12555 Berlin",Berlin,"Rathaus Alt - Köpenick 21,12555 Berlin",No Data,12555,Treptow-Kopenick,Deutschland,13.5748506,52.44575342,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1027
Wall_124686,"Wall CT, Alt-Köpenick",Berlin,Alt-Köpenick vor 32 (0-24 Uhr),Yes,12555,Treptow-Kopenick,Deutschland,13.57381067,52.44532618,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,795
Wall_123366,"Wall CT, Ottomar-Geschke-Str.",Berlin,Ottomar-Geschke-Str. ggü. 49 (0-24 Uhr),Yes,12555,Treptow-Kopenick,Deutschland,13.56284008,52.44649497,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,794
Wall_120015,"Wall CT, S-Bhf. Köpenick, Stellingdamm",Berlin,"S-Bhf. Köpenick, Stellingdamm ggü. 1 (0-24 Uhr)",Yes,12555,Treptow-Kopenick,Deutschland,13.58021912,52.45884687,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,260
Fremd_180,"Toilette Friedhof Müggelheim, Gosener Landstraße 1 / Im Jagen 127, 12559 Berlin",Berlin,"Friedhof Müggelheim, Gosener Landstraße 1 / Im Jagen 127, 12559 Berlin",No Data,12559,Treptow-Kopenick,Deutschland,13.67507235,52.40662895,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1034
Wall_5336,Toilette Aßmannstr. (Marktplatz Friedrichshagen),Berlin,Bölschestr. 113 (7-22 Uhr),No,12587,Treptow-Kopenick,Deutschland,13.62458333,52.45066667,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,261
Wall_122524,"Wall CT, S-Bhf. Friedrichshagen, Dahlwitzer Landstr.",Berlin,"S-Bhf. Friedrichshagen, Dahlwitzer Landstr. (0-24 Uhr)",Yes,12587,Treptow-Kopenick,Deutschland,13.62535,52.457726,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,66
Fremd_181,"Toilette Friedhof Rahnsdorf, Fürstenwalder Allee 93, 12589 Berlin",Berlin,"Friedhof Rahnsdorf, Fürstenwalder Allee 93, 12589 Berlin",No Data,12589,Treptow-Kopenick,Deutschland,13.69588,52.43754,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1035
Wall_120228,"Wall CT, S-Bhf. Wilhelmshagen, Schönblicker Str.",Berlin,"S-Bhf. Wilhelmshagen, Schönblicker Str. (0-24 Uhr)",Yes,12589,Treptow-Kopenick,Deutschland,13.72100464,52.43908174,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,169
Wall_120510,"Wall CT, Boulevard Kastanienallee",Berlin,Boulevard Kastanienallee (0-24 Uhr),Yes,12619,Hellersdorf,Deutschland,13.60335231,52.53191205,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,277
Wall_120002,"Wall CT, Hellersdorfer Str.",Berlin,Hellersdorfer Str. 78 (0-24 Uhr),Yes,12619,Hellersdorf,Deutschland,13.5884471,52.52086724,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,76
Wall_120753,"Wall CT, U-Bhf. Kienberg, Neue Grottkauer Str.",Berlin,"U-Bhf. Kienberg, Neue Grottkauer Str. (0-24 Uhr)",Yes,12619,Hellersdorf,Deutschland,13.59157784,52.52941862,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,156
Wall_123973,"Wall CT, An der Wuhle",Berlin,An der Wuhle ggü. 56 (0-24 Uhr),Yes,12621,Hellersdorf,Deutschland,13.56670493,52.48688152,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,913
Wall_120752,"Wall CT, S+U-Bhf. Wuhletal, Altentreptower Str.",Berlin,"S+U-Bhf. Wuhletal, Altentreptower Str. (0-24 Uhr)",Yes,12621,Hellersdorf,Deutschland,13.57488685,52.51290074,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,130
Wall_120761,"Wall CT, Roedernstr.",Berlin,Roedernstr. (0-24 Uhr),Yes,12623,Hellersdorf-Mahlsdorf,Deutschland,13.60117246,52.48255179,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,140
Wall_123376,"Wall CT, S-Bhf. Mahlsdorf, Hönower Str.",Berlin,"S-Bhf. Mahlsdorf, Hönower Str. ggü. 79 (0-24 Uhr)",Yes,12623,Hellersdorf-Mahlsdorf,Deutschland,13.612439,52.51191613,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,719
Wall_120760,"Wall CT, Hellersdorfer Str.",Berlin,Hellersdorfer Str. 227 (0-24 Uhr),Yes,12627,Hellersdorf,Deutschland,13.60107193,52.53581896,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,173
Wall_124125,"Wall CT, Kienbergpark, Hellersdorfer Str.",Berlin,"Kienbergpark, Hellersdorfer Str. 159 (0-24 Uhr)",Yes,12627,Hellersdorf,Deutschland,13.59102368,52.53133866,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,911
Wall_120759,"Wall CT, Quedlinburger Str.",Berlin,Quedlinburger Str. hinter 1 (0-24 Uhr),Yes,12627,Hellersdorf,Deutschland,13.60470183,52.53938547,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,142
Wall_125174,"Wall CT, Gothaer Str.",Berlin,Gothaer Str. 37 (0-24 Uhr),Yes,12629,Hellersdorf,Deutschland,13.58899359,52.53960364,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,910
Wall_120216,"Wall CT, Marzahner Promenade (Fußgängerzone)",Berlin,Marzahner Promenade (Fußgängerzone) 30-33 (0-24 Uhr),Yes,12679,Hellersdorf,Deutschland,13.549245,52.544367,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,69
Wall_124145,"Wall CT, Schönagelstr.",Berlin,Schönagelstr. (0-24 Uhr),Yes,12679,Marzahn,Deutschland,13.57016699,52.54851987,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,912
Wall_120763,"Wall CT, Helene-Weigel-Platz",Berlin,Helene-Weigel-Platz 4 (0-24 Uhr),Yes,12681,Marzahn,Deutschland,13.53803013,52.52796839,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,41
Wall_120764,"Wall CT, Debenzer Str.",Berlin,Debenzer Str. ggü. 36 (0-24 Uhr),Yes,12683,Hellersdorf-Mahlsdorf,Deutschland,13.54735,52.500953,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,145
Wall_120762,"Wall CT, Elsterwerdaer Platz",Berlin,Elsterwerdaer Platz 1-3 (0-24 Uhr),Yes,12683,Hellersdorf-Mahlsdorf,Deutschland,13.56090832,52.50593948,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,73
Wall_123974,"Wall CT, Köpenicker Str.",Berlin,Köpenicker Str. 259 A (0-24 Uhr),Yes,12683,Hellersdorf-Mahlsdorf,Deutschland,13.55957132,52.47930072,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,936
Wall_120745,"Wall CT, S-Bhf. Biesdorf, Wuhlgartenweg",Berlin,"S-Bhf. Biesdorf, Wuhlgartenweg (0-24 Uhr)",Yes,12683,Hellersdorf-Mahlsdorf,Deutschland,13.55491781,52.51342021,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,161
Fremd_125,Toilette Kienbergpark,Berlin,Kienbergpark,No Data,12683,Marzahn,Deutschland,13.58944035,52.53061792,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,974
Wall_120003,"Wall CT, Ahrensfelder Platz",Berlin,Ahrensfelder Platz (0-24 Uhr),Yes,12689,Marzahn,Deutschland,13.56583554,52.57009937,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,121
Wall_123391,"Wall CT, Prerower Platz, Zingster Str.",Berlin,"Prerower Platz, Zingster Str. ggü 5 (0-24 Uhr)",Yes,13051,Hohenschonhausen,Deutschland,13.50409799,52.5644288,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,384
Wall_119999,"Wall CT, Degnerstr.",Berlin,Degnerstr. 5 (0-24 Uhr),Yes,13053,Hohenschonhausen,Deutschland,13.49426207,52.54559582,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,122
Wall_124615,"Wall CT, Sportforum, Weißenseer Weg",Berlin,"Sportforum, Weißenseer Weg vor 53 (0-24 Uhr)",Yes,13053,Hohenschonhausen,Deutschland,13.47238387,52.53787421,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,909
